1.2471 7.1765 12.612 9.8941 6.9294 10.388 14.094 17.306 3.4706 2.2353 2.2353 1.4941 20.024 39.788 46.459 44.729 39.541 19.035 7.1765 5.2 3.9647 2.7294 7.4235 5.4471 7.4235 3.9647 5.2 1.7412 1.4941 2.2353 8.9059 7.1765 2.7294 1.2471 4.4588 7.6706 6.9294 8.9059 11.129 9.6471 6.1882 1.4941 5.6941 7.9176 2.9765 9.6471 18.541 17.059 1.4941 1.4941 1.4941 6.1882 26.2 40.035 27.682 12.365 12.612 5.9412 5.6941 4.2118 3.4706 6.9294 5.2 6.1882 7.9176 9.1529 8.1647 9.1529 15.329 12.365 9.8941 6.9294 12.118 21.012 28.424 34.106 44.729 25.459 9.6471 14.094 18.788 11.376 9.6471 6.4353 12.612 24.965 34.6 37.565 28.671 27.188 10.882 5.4471 3.7176 2.9765 14.588 17.306 24.718 10.388 5.9412 6.6824 7.9176 13.353 5.9412 5.2 2.2353 2.7294 5.2 10.882 9.6471 3.4706 1.4941 12.859 33.859 12.859 8.6588 5.9412 1.9882 7.6706 6.6824 1.2471 1.4941 9.4 21.259 24.965 11.376 22 38.306 30.894 16.071 6.4353 6.6824 8.6588 5.6941 18.788 22.741 25.459 1.4941 4.2118 8.9059 17.306 18.294 1 10.882 24.965 7.6706 7.6706 28.424 15.329 18.788 29.659 12.365 15.576 14.835 16.071 18.788 2.7294 13.6 18.294 16.812 16.071 17.553 16.565 12.859 4.9529 18.788 36.082 26.447 4.4588 30.153 11.129 8.9059 15.824 9.1529 5.4471 14.094 18.047 33.365 24.471 9.6471 10.882 20.518 32.376 32.871 33.118 27.929 26.447 19.035 7.4235 6.9294 25.459 17.306 10.635 13.847 10.388 6.1882 16.071 13.6 4.4588 17.553 14.094 8.6588 1.2471 3.2235 24.471 29.165 19.035 6.4353 12.118 22.741 30.153 24.965 9.4 14.094 24.471 16.318 21.753 19.776 23.729 14.588 10.388 3.4706 10.882 21.506 7.1765 26.941 32.376 27.929 28.424 25.953 8.9059 8.9059 27.682 33.118 37.565 43.988 49.424 52.635 36.576 14.588 4.2118
1.2471 14.094 18.788 9.6471 7.1765 9.4 8.9059 11.129 7.6706 2.7294 4.4588 1.9882 16.812 40.529 49.176 47.694 42.506 38.306 39.788 34.6 30.894 29.659 23.482 16.071 8.9059 4.2118 4.2118 2.2353 7.9176 5.2 1.7412 1.7412 1.2471 1 2.2353 3.4706 4.2118 7.4235 10.141 8.9059 7.9176 5.4471 4.2118 4.7059 4.2118 1.7412 3.7176 13.353 8.6588 17.059 21.753 11.624 10.141 14.341 14.094 14.588 16.071 15.576 13.353 14.588 12.365 7.1765 3.7176 2.9765 3.7176 3.2235 2.9765 2.4824 7.6706 5.4471 5.6941 4.7059 5.9412 6.1882 18.788 26.694 46.459 39.047 11.129 11.129 5.6941 23.235 11.129 2.9765 8.6588 8.4118 18.788 22.247 29.659 35.835 9.1529 2.7294 16.565 9.4 6.1882 7.1765 8.4118 6.6824 9.1529 10.141 12.365 20.271 13.847 11.129 4.4588 6.9294 12.118 10.141 2.4824 4.4588 11.376 5.9412 30.647 19.035 3.2235 7.9176 9.1529 3.2235 8.4118 6.4353 3.4706 2.2353 9.8941 18.047 12.365 15.082 15.576 12.118 20.024 3.4706 1.2471 4.2118 1 7.9176 25.459 36.329 10.882 4.2118 3.2235 4.2118 9.4 17.8 26.694 40.282 12.859 3.4706 8.4118 9.4 9.1529 7.6706 5.9412 11.624 12.365 10.882 15.082 13.6 19.282 28.424 22.741 23.482 16.812 11.871 12.612 9.4 12.612 7.4235 1.2471 3.9647 5.2 10.388 4.2118 2.9765 2.7294 1.7412 5.9412 2.7294 8.1647 25.706 20.024 12.118 17.306 6.9294 4.2118 27.188 18.788 15.576 14.341 13.106 12.612 24.718 6.1882 14.341 34.847 16.071 15.082 14.588 2.9765 14.094 24.718 19.529 13.353 11.624 6.9294 3.2235 5.2 21.506 22.988 10.882 35.588 27.929 31.388 22.988 20.765 22.494 17.306 17.059 19.776 33.118 12.365 6.6824 26.2 28.176 16.565 13.6 12.612 24.224 42.259 35.094 42.259 24.965 32.376 48.188 51.4 52.141 53.129 53.871 54.365 38.8 16.318 4.4588
2.4824 12.612 13.847 5.6941 7.9176 12.612 9.6471 9.4 8.6588 4.7059 9.1529 5.6941 1.9882 8.9059 26.447 45.718 45.471 41.024 45.224 45.224 45.965 46.459 41.518 41.765 19.282 7.4235 5.2 10.388 6.4353 8.9059 1.2471 2.2353 1 1.2471 1.2471 1.2471 1.7412 3.9647 5.4471 3.7176 4.2118 8.6588 5.6941 2.9765 6.6824 5.9412 1.9882 3.2235 8.1647 8.6588 14.341 8.4118 9.6471 9.1529 7.6706 8.9059 9.1529 8.9059 11.376 14.094 5.4471 2.2353 11.376 13.353 2.9765 2.4824 2.4824 1.7412 3.4706 2.2353 2.9765 3.2235 2.4824 1.9882 6.1882 2.2353 18.294 25.212 9.6471 9.8941 13.847 10.635 10.882 11.871 5.9412 4.2118 5.9412 1.4941 9.6471 22.741 21.259 17.059 19.035 11.376 9.1529 9.1529 8.6588 9.6471 4.2118 6.9294 4.9529 7.9176 19.282 28.918 11.624 11.871 14.588 15.329 8.4118 4.7059 10.141 1.2471 12.118 14.588 7.4235 1.7412 7.4235 8.1647 6.4353 12.859 4.9529 6.9294 6.1882 4.4588 4.7059 4.9529 2.4824 16.812 22.247 21.012 4.7059 1.2471 1.2471 1.2471 18.047 46.706 13.847 3.4706 4.2118 2.9765 6.4353 22.494 15.329 11.871 6.6824 4.9529 7.6706 5.6941 13.847 21.506 12.859 4.2118 28.424 9.1529 3.2235 10.635 12.612 19.282 10.882 19.529 17.306 9.8941 7.6706 14.094 19.776 14.835 19.776 13.6 22.247 19.282 15.329 1.9882 4.9529 2.4824 8.6588 5.2 2.2353 2.2353 18.788 18.788 11.376 9.4 24.718 41.271 28.918 23.235 19.035 11.376 5.9412 16.318 9.4 17.8 24.471 19.282 20.765 6.4353 6.6824 41.518 35.835 11.129 21.506 22 23.976 16.318 4.2118 10.635 16.318 6.9294 12.118 16.071 23.482 25.706 21.259 13.353 24.224 29.412 36.082 38.553 22.247 19.529 22.741 21.506 17.553 13.6 4.2118 26.941 46.706 44.729 46.459 49.424 50.659 53.376 51.647 51.4 51.4 52.882 54.612 41.271 18.541 2.9765
1.7412 4.4588 3.9647 1.4941 5.6941 12.118 10.388 9.4 11.129 12.118 15.082 8.6588 2.4824 3.2235 18.047 44.482 48.682 47.447 42.506 43.988 46.953 46.459 45.965 44.729 47.941 32.871 37.318 28.424 2.2353 2.4824 1 1.4941 1.7412 1.7412 1.7412 1.9882 1.4941 3.2235 4.9529 2.7294 2.9765 5.2 4.7059 4.9529 6.9294 7.1765 6.4353 6.1882 7.4235 5.4471 8.1647 4.7059 9.8941 12.365 15.082 12.859 12.859 12.859 9.1529 5.2 6.4353 7.4235 13.353 32.376 4.4588 3.4706 5.6941 4.2118 3.9647 2.2353 2.9765 2.7294 2.9765 3.2235 4.4588 1.7412 3.4706 7.6706 10.635 16.318 15.576 25.706 18.541 22.741 16.318 3.4706 9.4 1.9882 3.2235 6.1882 18.294 13.847 12.365 12.612 11.376 13.106 13.353 13.6 7.6706 8.9059 3.4706 1.9882 10.388 19.035 11.129 13.106 4.7059 5.9412 14.341 9.8941 4.7059 3.9647 17.553 26.447 13.847 7.6706 6.1882 8.1647 16.812 6.4353 7.4235 5.4471 7.9176 5.6941 4.2118 8.6588 2.9765 4.9529 9.8941 36.824 23.482 1.7412 5.6941 1.4941 1 27.435 37.071 24.965 9.6471 5.4471 3.2235 16.565 18.541 10.635 36.329 33.118 33.118 14.094 15.082 24.718 10.882 15.576 22.247 5.2 2.7294 9.8941 27.188 14.588 1.4941 6.6824 7.6706 16.071 7.6706 8.1647 23.482 23.729 21.259 10.882 5.4471 1.4941 15.576 6.1882 3.2235 6.4353 9.4 2.7294 6.1882 5.9412 16.071 8.1647 5.6941 15.576 27.435 23.729 34.106 30.647 35.341 25.212 9.6471 19.035 29.659 18.047 13.106 25.706 19.776 7.9176 19.282 43.494 33.365 12.365 12.365 7.9176 1.9882 6.9294 12.118 11.871 9.1529 12.365 12.118 16.318 20.024 38.059 21.753 23.976 26.694 12.859 8.6588 38.8 34.6 34.6 24.965 20.024 38.306 35.341 31.141 44.976 49.671 46.706 44.976 53.129 52.388 49.176 48.435 48.682 49.176 51.647 54.118 41.271 18.788 1.9882
1 1.4941 2.2353 2.9765 3.9647 5.9412 4.4588 5.2 9.4 13.847 15.329 10.141 17.306 26.447 22.494 28.918 35.835 42.506 47.447 42.753 41.024 44.976 42.506 46.459 48.188 45.471 48.929 22 1.2471 1.2471 2.9765 1 2.4824 1.9882 1.2471 1.4941 1.4941 2.4824 4.4588 4.2118 4.9529 2.2353 4.4588 5.6941 3.7176 4.2118 6.4353 7.1765 13.847 9.8941 6.9294 7.4235 8.4118 10.635 16.318 15.082 17.553 15.576 17.306 5.9412 4.4588 5.4471 8.1647 38.306 5.2 1.7412 4.7059 4.2118 2.7294 1.7412 1.4941 1.4941 1.7412 1.9882 1.4941 4.7059 3.2235 1.9882 5.4471 5.4471 2.4824 13.6 25.212 20.024 4.2118 6.4353 14.588 17.8 5.6941 6.4353 19.035 9.6471 11.376 17.306 12.612 10.388 8.1647 8.6588 11.624 10.635 6.4353 8.9059 6.6824 10.141 14.588 22 19.282 13.106 7.9176 5.2 1.2471 8.9059 15.824 13.353 14.094 10.882 11.624 18.047 21.506 24.224 17.059 5.9412 5.4471 6.9294 2.7294 5.4471 5.2 6.9294 8.6588 12.859 20.271 11.871 1.7412 1.2471 4.2118 4.2118 18.541 38.8 34.353 21.012 20.518 22.247 10.635 11.376 30.153 25.212 22.741 31.882 37.565 24.718 7.4235 12.859 7.1765 3.7176 12.118 26.941 40.035 32.871 14.588 1.9882 6.4353 24.224 20.518 17.059 27.929 18.047 1.7412 13.353 11.871 7.9176 11.129 12.859 13.353 21.506 22.494 35.835 41.271 40.776 33.365 27.188 17.306 4.9529 9.8941 6.4353 5.2 15.082 32.376 26.447 10.882 13.106 28.176 17.553 12.859 33.118 35.835 24.471 25.212 23.482 9.4 17.059 15.824 21.259 7.4235 8.1647 16.071 15.082 14.094 37.071 29.906 30.894 17.8 16.071 16.812 24.718 17.059 7.9176 11.129 43 33.365 13.847 1.9882 5.6941 28.671 41.024 46.953 49.424 48.188 46.953 49.918 48.435 47.941 48.188 48.435 48.929 48.435 48.929 49.918 37.318 17.8 3.2235
1.2471 3.2235 5.6941 6.1882 4.4588 2.4824 4.2118 12.365 9.8941 9.6471 10.141 7.4235 14.341 24.718 15.329 13.106 13.106 14.835 38.553 38.306 31.388 30.153 19.776 42.012 46.953 50.906 39.294 5.9412 3.4706 1.7412 1.7412 1 1.9882 1.7412 1.2471 1.7412 1.7412 1.4941 1.9882 3.2235 5.9412 3.9647 4.2118 3.7176 2.2353 3.2235 4.9529 3.4706 6.1882 5.9412 8.4118 19.035 15.576 10.388 12.859 13.353 11.624 10.882 32.129 36.824 14.835 10.635 29.659 41.765 10.635 2.7294 3.7176 2.7294 3.2235 2.4824 2.2353 1.2471 3.4706 2.2353 1.2471 3.4706 1.7412 3.4706 6.1882 5.4471 3.9647 1.4941 1.9882 2.2353 2.9765 1.9882 8.1647 35.094 27.929 11.624 11.871 5.4471 6.6824 17.8 23.729 9.4 16.071 10.141 12.859 19.035 14.341 9.6471 4.4588 8.1647 13.847 4.9529 7.6706 18.541 19.776 28.176 20.765 19.282 16.812 15.329 12.859 14.835 12.859 4.2118 6.4353 16.812 29.659 17.306 4.9529 6.6824 8.9059 7.9176 5.2 8.1647 12.118 10.141 9.4 9.6471 9.6471 3.4706 1.7412 10.141 7.1765 3.4706 12.365 11.376 17.059 36.329 34.6 21.012 19.529 16.565 8.1647 29.165 38.8 26.694 15.329 5.9412 13.6 14.094 11.129 20.271 18.294 24.471 16.071 2.7294 3.9647 5.9412 10.141 18.541 20.271 22.741 14.588 6.4353 17.059 36.082 36.329 38.306 41.024 36.824 19.776 15.824 16.565 39.294 38.306 38.553 39.294 19.035 7.1765 9.1529 13.106 9.8941 8.4118 3.4706 12.365 28.424 27.682 18.788 12.612 21.259 28.176 24.471 33.859 27.188 2.7294 4.2118 6.1882 22.988 13.353 3.7176 6.1882 27.929 23.976 17.553 34.353 34.106 36.576 27.435 24.718 22.247 19.282 13.106 14.588 11.871 20.271 13.106 2.2353 26.941 44.482 46.459 46.212 47.941 46.212 52.141 50.906 50.412 44.729 48.682 49.918 49.671 48.682 47.447 47.694 35.835 18.047 4.2118
1.2471 3.2235 5.2 4.2118 4.2118 5.2 14.094 29.412 2.7294 2.2353 16.812 25.459 21.259 18.047 7.1765 11.376 20.271 11.376 21.753 20.765 14.588 11.376 4.4588 27.435 44.482 47.941 21.506 1.9882 2.2353 4.7059 1.4941 1.9882 1.4941 1.4941 2.2353 2.9765 2.2353 1.4941 1.9882 3.9647 6.1882 4.2118 2.7294 1.9882 2.4824 2.2353 2.7294 5.4471 1.9882 6.6824 9.4 25.953 21.753 13.6 12.365 6.6824 8.1647 10.635 11.129 26.694 18.788 12.859 40.776 47.2 16.565 5.2 3.4706 2.4824 4.4588 5.2 4.4588 1.2471 2.2353 1.7412 2.2353 3.4706 1.9882 8.4118 8.4118 11.129 16.565 5.6941 20.024 17.059 8.9059 6.1882 1.4941 35.094 27.929 15.576 9.1529 14.835 19.529 9.1529 13.847 9.1529 17.306 16.071 11.871 21.012 18.541 14.341 15.329 8.9059 13.353 8.6588 6.1882 5.2 8.9059 31.882 19.776 11.624 15.329 13.106 19.282 13.847 6.9294 5.4471 3.7176 10.141 20.271 20.024 8.6588 7.1765 9.1529 9.4 7.1765 5.9412 9.1529 8.4118 8.6588 11.376 10.882 8.1647 11.376 14.341 8.9059 8.1647 10.141 28.424 39.541 25.212 11.129 5.9412 2.4824 3.9647 9.6471 10.141 2.9765 5.6941 10.882 20.271 21.012 26.447 22.247 12.859 13.6 12.612 17.8 14.835 9.6471 9.4 7.6706 15.329 2.2353 10.388 20.271 5.2 2.2353 14.588 22 35.588 38.059 13.847 7.6706 1.2471 5.4471 8.4118 24.224 40.282 39.788 36.576 36.329 35.588 9.6471 8.6588 21.753 21.259 11.624 17.553 14.094 28.176 38.8 30.153 24.965 32.871 38.8 18.294 8.6588 14.835 25.459 18.541 14.094 19.035 12.118 39.294 42.259 24.965 33.859 33.365 27.929 29.165 23.482 26.694 30.894 39.294 37.812 31.882 26.694 23.235 30.894 46.212 49.176 51.647 47.447 45.224 52.388 49.424 50.906 49.176 51.153 47.694 50.906 50.659 51.153 50.906 51.4 39.788 19.529 2.7294
2.2353 2.4824 7.6706 6.4353 5.4471 8.9059 12.612 6.9294 3.4706 5.4471 4.9529 42.506 49.176 43.741 40.282 16.071 7.6706 13.6 10.388 7.9176 14.588 18.294 6.4353 13.353 10.141 3.9647 4.9529 4.9529 3.2235 2.2353 1.9882 1 2.9765 1.7412 1.2471 1 1.2471 1.4941 1.9882 1.9882 2.2353 4.2118 1.7412 4.9529 2.9765 3.9647 1.7412 5.2 1.7412 5.9412 22.741 35.094 15.329 12.365 15.082 14.588 10.388 13.6 7.4235 8.9059 24.965 20.518 13.847 21.753 19.529 18.294 2.4824 2.9765 4.9529 35.835 21.012 10.141 11.129 12.859 14.588 15.329 22.988 13.353 8.1647 9.1529 30.153 10.635 31.882 33.365 42.012 36.576 13.6 10.635 5.6941 9.6471 7.6706 4.7059 13.106 11.129 5.2 7.6706 12.118 18.788 12.612 20.765 14.835 16.071 14.588 12.612 18.294 12.859 10.141 10.882 5.6941 3.9647 15.576 8.9059 17.8 12.365 13.6 16.318 8.4118 3.7176 1.9882 3.4706 2.7294 3.9647 6.6824 8.6588 9.4 8.6588 7.9176 8.1647 16.071 13.847 6.9294 7.1765 9.8941 11.624 18.541 23.235 18.541 28.424 31.388 17.553 14.341 10.141 10.635 8.1647 9.6471 9.6471 9.8941 2.4824 2.4824 1.9882 5.2 4.2118 16.565 37.812 29.906 14.835 14.588 17.306 13.106 11.871 15.329 8.4118 9.8941 4.2118 15.824 19.035 15.329 11.376 13.847 3.9647 15.576 36.824 34.353 27.682 22.741 16.318 19.282 19.035 19.529 41.765 40.776 41.765 44.235 44.976 31.635 7.4235 17.059 21.753 10.388 11.624 18.294 15.329 13.847 33.118 37.318 15.824 13.847 13.6 41.765 44.482 40.035 35.341 17.306 16.812 10.882 18.788 21.259 17.059 21.753 18.294 9.4 12.365 26.447 40.035 47.694 48.435 48.929 51.153 51.153 49.176 48.435 49.671 50.659 51.894 47.2 49.424 50.412 52.388 54.365 47.447 49.918 51.894 52.388 53.624 47.941 49.424 49.671 43.494 18.788 2.9765
1.9882 3.4706 6.1882 4.7059 6.9294 5.6941 6.4353 4.9529 4.4588 4.4588 6.1882 14.094 22.741 27.682 23.729 40.282 11.871 15.082 18.047 15.082 10.882 13.847 8.1647 25.706 21.012 1.7412 3.7176 3.2235 2.2353 2.2353 3.4706 3.4706 1.7412 1.9882 1.2471 1 1.2471 1 1.7412 1.7412 3.2235 1.4941 4.7059 5.2 2.2353 2.4824 5.6941 3.2235 5.6941 1.4941 5.6941 19.776 15.576 13.353 12.118 13.6 12.612 9.8941 13.6 6.9294 7.6706 6.1882 2.4824 7.6706 7.6706 19.776 5.6941 7.1765 1.9882 17.306 20.765 15.824 10.388 13.847 17.8 19.282 32.376 26.694 12.859 7.1765 7.6706 12.612 2.4824 7.4235 20.024 10.882 8.9059 11.871 8.4118 11.871 24.471 27.929 22.247 31.635 17.306 3.2235 7.1765 9.1529 13.353 16.812 15.082 14.341 14.341 16.318 17.059 14.835 14.835 13.6 13.847 8.9059 10.388 12.365 14.341 16.565 20.518 21.012 10.141 8.1647 17.553 4.7059 7.9176 8.1647 9.4 8.6588 7.1765 8.9059 9.1529 5.9412 15.082 8.4118 13.6 24.718 2.2353 3.2235 16.565 18.788 7.9176 20.765 35.588 29.412 15.824 18.541 16.071 8.4118 12.118 7.9176 12.859 18.788 3.4706 1.2471 1.7412 4.7059 6.4353 27.929 41.765 36.576 24.471 11.376 12.118 8.1647 10.635 6.9294 13.847 11.624 10.141 33.365 28.176 11.624 3.7176 7.6706 4.7059 6.9294 14.588 21.259 17.8 14.094 18.788 17.059 9.8941 25.459 36.576 36.329 31.635 47.447 32.376 7.6706 15.329 24.718 19.035 10.141 17.553 12.859 15.082 13.847 26.447 17.553 8.1647 13.106 22 39.541 41.765 41.024 29.412 13.847 8.9059 8.4118 13.847 14.588 3.2235 27.682 39.047 42.259 46.459 45.965 45.224 46.953 45.718 47.2 51.4 53.129 49.671 48.435 50.906 50.165 50.906 49.671 50.906 55.353 49.918 38.306 45.718 54.365 53.129 52.882 46.953 49.671 50.659 45.471 22 3.9647
3.4706 2.4824 2.2353 5.4471 12.612 9.4 8.6588 4.9529 5.4471 3.9647 13.106 8.4118 2.2353 19.035 27.188 21.259 9.1529 11.871 14.835 13.353 5.2 7.9176 6.4353 35.094 19.776 5.4471 1.4941 9.1529 11.624 1.4941 4.4588 1 2.9765 2.4824 1.2471 1.2471 1.9882 3.9647 1.7412 1.7412 1.4941 1.4941 5.2 1.4941 4.7059 1.4941 3.9647 3.4706 1.2471 3.4706 1.9882 2.4824 3.4706 8.1647 7.6706 7.6706 11.624 11.376 14.588 7.1765 7.1765 7.1765 5.4471 6.9294 7.4235 16.318 11.129 3.9647 2.9765 6.6824 27.435 24.471 29.165 16.565 17.059 17.553 27.188 30.153 19.529 6.6824 25.459 44.976 31.388 24.224 10.141 7.6706 20.024 7.6706 9.8941 16.318 27.929 44.482 32.129 28.671 38.059 35.588 16.318 4.4588 3.7176 5.4471 16.318 18.541 18.541 14.094 22 14.835 15.082 13.106 17.553 13.847 8.1647 12.365 15.329 10.635 2.7294 12.612 27.929 13.106 19.282 38.059 12.859 7.9176 5.4471 3.7176 5.4471 13.353 16.071 9.6471 13.847 12.118 15.329 27.188 11.129 3.4706 5.6941 28.176 16.071 14.588 1.2471 8.6588 7.4235 17.553 24.471 11.871 2.2353 12.612 35.835 42.012 20.271 4.2118 5.2 10.388 11.129 17.8 43.741 29.412 23.235 24.471 13.353 6.4353 8.6588 12.118 12.365 13.353 9.1529 11.624 31.141 28.176 16.071 10.388 1.9882 4.2118 20.024 27.435 21.259 18.294 8.9059 13.6 19.282 18.047 17.8 14.341 5.2 23.729 28.176 23.729 17.8 21.753 14.341 8.4118 2.2353 6.1882 13.353 8.6588 5.2 13.847 15.576 20.024 19.776 14.341 9.6471 12.612 15.576 13.847 17.8 13.847 13.847 15.329 18.047 37.565 44.976 44.729 47.447 47.2 45.718 45.718 47.694 46.953 51.647 54.859 49.671 47.941 55.106 55.106 57.082 54.859 49.176 50.412 46.459 44.976 52.882 55.106 58.318 53.624 46.706 50.659 51.894 45.224 21.753 2.7294
2.2353 1.4941 4.7059 12.118 14.835 11.129 12.118 6.6824 6.9294 3.9647 6.9294 10.635 7.1765 11.129 22.247 12.859 8.6588 6.4353 1.4941 3.4706 8.6588 14.588 10.882 38.059 15.082 14.341 15.824 28.918 33.612 4.7059 1.7412 2.2353 2.2353 1.7412 1 1.4941 1.2471 1.2471 1.7412 8.9059 7.6706 5.9412 4.7059 2.7294 7.4235 3.7176 2.7294 3.4706 3.7176 6.1882 4.7059 3.2235 2.4824 1.4941 1.7412 8.4118 10.141 16.071 8.1647 2.2353 5.2 2.9765 6.1882 5.2 14.835 12.612 5.9412 6.9294 4.9529 16.565 16.318 13.106 5.2 17.553 21.506 16.318 30.153 38.306 26.2 8.6588 23.235 16.318 11.376 27.435 26.447 23.729 31.635 11.871 20.271 5.2 9.4 19.282 29.165 28.918 30.4 23.235 31.882 20.271 11.624 4.9529 3.7176 5.2 16.318 21.753 25.953 13.847 15.576 14.341 13.847 12.612 9.1529 7.4235 14.341 9.4 12.612 6.4353 13.106 14.835 17.553 17.8 9.4 7.4235 11.624 13.6 8.6588 9.6471 21.259 32.129 10.388 5.9412 14.835 12.365 6.4353 5.2 5.9412 7.9176 8.6588 14.094 2.2353 20.518 32.624 28.671 30.153 25.706 13.353 23.482 38.306 29.906 25.953 8.6588 12.859 9.6471 10.141 19.529 32.376 27.435 31.141 26.447 21.012 18.047 7.6706 8.9059 16.565 21.753 29.659 21.506 21.506 24.224 19.776 17.306 14.094 14.094 12.859 7.6706 11.129 24.224 14.588 12.612 22.988 18.541 16.071 15.576 5.2 7.1765 12.859 14.835 27.435 22 17.306 18.294 16.071 12.365 11.376 3.4706 3.9647 6.6824 19.035 23.235 20.518 19.776 14.341 4.9529 18.541 37.071 19.035 13.6 20.024 13.6 35.588 38.306 39.788 42.259 47.447 51.4 50.659 46.706 51.153 50.412 52.882 56.588 54.365 51.4 59.059 61.035 61.529 59.059 48.435 47.694 45.471 49.918 53.376 51.894 56.835 51.894 49.424 55.847 54.859 43.741 19.776 2.4824
1.4941 3.7176 11.871 16.318 13.847 8.1647 11.376 11.129 11.624 4.2118 1.9882 2.7294 5.2 2.7294 1.9882 4.4588 4.2118 9.8941 6.4353 5.4471 1.9882 2.7294 7.4235 32.624 25.706 14.094 8.4118 2.4824 9.1529 9.1529 7.4235 7.1765 1.9882 2.4824 4.4588 5.6941 1 1.2471 5.2 21.753 13.106 10.141 5.9412 6.6824 2.7294 2.7294 2.9765 8.4118 6.1882 4.7059 2.4824 4.9529 6.1882 6.6824 4.7059 4.9529 8.6588 17.553 11.129 3.9647 5.6941 1.9882 4.2118 3.9647 13.353 8.1647 10.388 3.9647 5.2 7.4235 6.1882 5.2 8.1647 9.4 7.6706 6.1882 19.035 35.094 38.306 21.259 17.306 13.106 14.588 25.212 24.471 8.9059 19.529 15.082 22.988 7.1765 9.6471 7.6706 11.624 8.9059 13.106 7.6706 1.7412 10.882 20.024 16.812 4.9529 5.4471 2.7294 4.4588 13.353 6.4353 10.141 10.882 7.1765 6.9294 11.129 5.9412 2.4824 27.929 33.118 5.4471 6.4353 11.624 9.8941 10.141 13.847 5.2 7.4235 19.282 19.776 8.6588 4.7059 10.635 16.071 8.6588 7.9176 8.4118 7.9176 11.871 19.529 9.4 11.376 12.365 16.318 18.541 30.894 31.635 31.882 39.294 40.776 32.624 23.976 9.8941 23.482 21.012 17.8 4.9529 4.9529 10.141 10.635 18.788 28.424 29.165 19.282 6.1882 15.329 13.353 20.271 41.518 47.2 36.329 7.1765 1.7412 10.388 20.765 19.776 18.541 22 21.012 23.235 28.176 11.871 3.2235 11.129 25.953 36.329 24.224 5.6941 6.9294 16.565 24.224 31.141 39.294 20.271 24.718 24.965 19.282 12.859 28.918 28.918 24.471 22 16.071 16.812 23.235 24.471 25.212 32.129 46.459 36.082 27.435 29.906 28.176 36.082 38.306 41.765 44.729 47.694 50.165 49.424 47.941 48.188 52.388 55.106 58.565 59.306 52.635 54.859 56.835 54.859 52.882 46.459 49.918 47.941 47.941 50.412 55.6 53.376 51.4 52.388 56.341 51.894 39.541 18.541 3.9647
2.2353 7.1765 8.9059 5.6941 9.1529 7.9176 7.9176 10.388 6.9294 4.2118 5.4471 3.2235 6.6824 12.365 5.4471 4.2118 8.1647 2.7294 1.4941 4.2118 9.4 15.082 18.541 20.765 22.494 23.729 30.647 27.188 13.6 3.9647 12.365 15.082 15.329 9.1529 4.2118 3.9647 1.9882 6.6824 7.9176 14.341 15.082 17.553 8.6588 12.365 16.318 16.071 3.4706 3.9647 5.4471 4.9529 5.9412 10.388 6.4353 12.612 11.129 5.9412 11.129 9.6471 12.859 4.2118 2.9765 3.4706 2.2353 3.4706 5.2 12.118 4.9529 9.6471 1 3.4706 2.4824 8.1647 11.376 20.271 14.588 11.624 11.624 3.4706 10.882 23.482 24.965 13.106 17.306 11.129 15.576 5.6941 2.7294 6.4353 23.482 8.4118 14.094 23.482 12.859 5.4471 11.624 4.7059 8.4118 10.882 11.624 2.9765 16.071 42.753 28.671 9.4 3.2235 1.9882 1.4941 2.4824 4.4588 5.9412 12.365 7.4235 1.4941 15.576 23.235 23.235 25.953 15.824 10.141 4.7059 5.4471 2.9765 1.4941 3.7176 4.7059 4.2118 10.388 20.518 30.4 31.141 12.118 17.8 12.365 2.4824 3.4706 3.9647 1 4.9529 16.812 7.1765 9.1529 14.094 20.024 21.259 35.588 27.188 16.318 13.847 16.812 18.294 14.094 10.141 13.353 7.9176 8.4118 6.6824 5.9412 21.259 20.765 11.129 5.9412 9.8941 6.9294 17.8 25.212 15.329 7.4235 20.765 23.482 31.882 38.553 40.282 38.306 37.318 40.776 32.624 18.047 16.565 9.1529 7.1765 17.306 22 16.565 8.9059 8.6588 4.2118 9.1529 28.424 30.4 17.553 25.706 9.1529 17.059 25.953 17.059 19.776 26.447 32.624 15.824 15.329 34.6 43.741 43 39.541 44.729 33.118 33.859 35.835 39.541 45.471 47.2 45.224 46.706 47.2 47.694 51.894 48.682 55.353 58.565 59.553 60.047 50.165 45.718 44.235 42.506 46.212 46.706 48.682 51.153 53.376 55.106 57.824 52.882 52.388 51.4 50.659 46.706 38.059 19.776 2.9765
